content_id,title,content_type,genre,sub_genre,language,country,release_year,added_date,age_rating,duration_minutes,seasons,episodes,director,cast_count,production_company,imdb_rating,jiohotstar_rating,watch_count_millions,completion_rate,is_original,awards_count
JHS05344,Distant Echo 3,TV Show,Adventure,Jungle Adventure,Marathi,India,2025,1/19/2025,U/A 13+,,7,112,Minho Chopra,3,Lotus Entertainment,8.3,4.6,65.86,67.5,Yes,5
JHS08615,Shattered Vendetta 2,TV Show,Action,Superhero,Hindi,India,2021,12/19/2021,U/A 7+,,11,231,Suresh Khan,11,Emerald Films,9.8,4.9,67.1,87.8,No,7
JHS03162,Distant Throne 3,TV Show,Romance,Tragic Romance,Malayalam,India,2021,5/16/2021,U/A 7+,,3,25,Seo-yeon Kim,19,Zenith Motion Pictures,4.2,3.5,75.72,35,No,0
JHS02797,Hidden Vendetta 2,Movie,History,Freedom Struggle,Marathi,India,2001,5/29/2006,U/A 16+,117,,,Daniel Brown,11,Summit Pictures,5.5,4.2,18.66,50.7,No,1
JHS00238,Radiant River,Movie,Sci-Fi,Post-Apocalyptic,Telugu,India,1998,1/8/2008,U/A 13+,,,,Mia Anderson,9,Phoenix Studios,8.6,4.6,46.36,87.1,No,2
JHS01051,Solitary Empire 2,Movie,Comedy,Dark Comedy,Hindi,India,2025,4/19/2025,U,207,,,Sanjay Jung,2,Royal Media,8.3,4.5,50.58,66.7,No,3
JHS06723,Iron Throne 7,Movie,Horror,Slasher,Tamil,India,2013,7/24/2014,U,83,,,Karan Edwards,5,Ridge Productions,7.5,4.2,95.67,60.2,No,2
JHS04801,Rebellion: Wild Empire,Movie,Adventure,Sea Voyage,Marathi,India,1998,2/9/2011,U/A 16+,124,,,Chris Collins,,Titan Vision,5.7,4.1,36.35,49,Yes,2
JHS09791,The Hidden Mirage 4,Movie,Action,Martial Arts,Marathi,India,1999,2/15/2006,U,209,,,Ananya Choi,11,Golden Studios,7.8,4.3,79.76,72.5,Yes,5
JHS05429,Mirage: Hidden Legacy,Movie,Mystery,Missing Person,Hindi,,2008,2/13/2014,A,140,,,,14,Orbit Entertainment,4.3,3.7,73.71,35,No,0
JHS03396,Dark Legacy 3,Movie,Kids,Educational,Hindi,India,2018,3/27/2020,U/A 13+,173,,,Kenji Sharma,7,Phoenix Entertainment,6.6,3.9,74.5,57.3,Yes,3
JHS09161,Horizon Legend of the Rebellion 2,Movie,Reality,Dating Show,English,USA,1996,4/19/1998,U,143,,,Sanjay Johnson,10,Titan Entertainment,9.8,5,79.3,88.5,No,2
JHS03848,The Restless Voyage,Movie,Thriller,Action Thriller,Marathi,India,2013,4/27/2014,U/A 7+,193,,,Mason Bailey,3,Skyline Vision,7.6,4.3,12.77,69.7,No,4
JHS00299,The Radiant Circle,Movie,Fantasy,Mythological,,India,1997,5/13/2006,U/A 13+,79,,,Seo-yeon Walker,7,Aurora Media,6.5,4,59.31,56.5,No,2
JHS03558,Warriors Legend of the Horizon,Movie,Thriller,Psychological Thriller,English,India,1991,11/15/1993,U/A 13+,187,,,Ananya Smith,17,Echo Motion Pictures,4.1,3.5,13.99,42.9,No,2
JHS01117,Ancient Mirage,Movie,Adventure,Road Trip,English,USA,2007,1/29/2015,U/A 13+,88,,,Suresh Malhotra,7,Coral Works,6,4.1,72.14,52.2,Yes,3
JHS05496,Untold Circle 2,Movie,Fantasy,High Fantasy,English,USA,1995,10/7/2007,U/A 13+,217,,,Kenji Menon,6,Orbit Vision,8.6,4.2,80.19,74.3,Yes,1
JHS01804,The Golden Promise,Movie,Thriller,Techno Thriller,Malayalam,India,2005,3/26/2005,A,159,,,Ella Sharma,14,Zenith Entertainment,5.9,3.9,12.72,54,No,1
JHS03043,Scarlet Voyage,TV Show,Animation,3D Animation,Malayalam,India,2013,5/8/2014,U/A 7+,,11,256,Isha Kulkarni,3,Amber Vision,4.9,4.2,18.74,39.3,No,1
JHS01439,Whisper: Solitary Circle,Movie,Adventure,Treasure Hunt,Telugu,India,1995,8/19/2000,U/A 7+,70,,,Varun Menon,8,Cobalt Vision,6.5,3.7,11.14,60.8,Yes,1
JHS07299,The Endless Labyrinth 3,Movie,Reality,Cooking Show,Tamil,India,2000,6/30/2011,U/A 16+,125,,,Chloe Collins,4,Summit Media,7,4.5,53.98,73.7,No,3
JHS02979,Distant Flame 2,Movie,Documentary,Science Doc,Tamil,India,2021,4/22/2021,U/A 7+,86,,,Ava Wilson,8,Ridge Works,8,,24.43,84.4,No,9
JHS04337,Empire: Last Vendetta,TV Show,Crime,Courtroom Drama,Telugu,India,1999,10/18/2005,U/A 7+,,1,11,Rohan Sato,9,Cobalt Motion Pictures,6.2,4,,65,No,0
JHS09505,Shadows: Distant Throne 2,TV Show,Crime,Police Procedural,Telugu,India,2024,4/15/2024,U/A 7+,,,183,Ravi Anderson,13,Falcon Entertainment,4.6,3.7,43.28,41.4,No,2
JHS05255,Eternal Rebellion 2,,Sci-Fi,Space Opera,English,India,2013,4/24/2015,U/A 16+,160,,,Isha Roberts,19,Falcon Motion Pictures,4.6,3.8,34.91,45.3,Yes,1
JHS09041,Golden Symphony 5,Movie,Sports,Cricket Drama,Tamil,India,1993,3/7/1996,U,154,,,Nikhil Sharma,2,Amber Films,7,4.1,11.3,67.7,Yes,2
JHS00456,The Midnight Frontier 2,TV Show,Reality,Reality Drama,,UK,2008,2/12/2014,U/A 13+,,10,71,,14,Orbit Vision,8.2,4.7,44.92,71.6,No,5
JHS05540,Kingdom: Sacred Promise,TV Show,Kids,Musical Kids,Marathi,India,1990,8/27/2000,U,,3,42,Sakura Smith,17,Falcon Productions,7.9,4.8,44.2,77.9,No,2
JHS02975,Symphony in the Path,Movie,Comedy,Romantic Comedy,Marathi,India,2025,5/8/2025,U,216,,,Emily Taylor,18,Coral Works,8.9,5,33.48,98.7,No,3
JHS07723,Throne: Silver Throne,Movie,Romance,Second Chance Romance,Bengali,India,2019,1/1/2020,A,210,,,Hiroshi Collins,15,Silver Studios,6.3,4.4,21.81,60.2,No,1
JHS06785,The Rising Alliance,Movie,Adventure,Expedition,Telugu,India,2007,9/21/2011,U,179,,,,13,Amber Vision,8.5,4.8,94.37,82.2,No,5
JHS07025,Path Rise of the Rebellion,,Fantasy,Dark Fantasy,Malayalam,India,2021,9/21/2022,U/A 13+,124,,,Ananya Khan,17,Coral Vision,6.8,4.4,21.67,48.7,No,5
JHS00106,Silver Kingdom,Movie,Family,Holiday Special,Tamil,India,2025,4/17/2025,U/A 16+,135,,,Yuki Kim,15,Royal Productions,4.9,3.6,32.2,44.9,Yes,2
JHS01894,Warriors Beyond the Voyage,Movie,Sci-Fi,Time Travel,Marathi,India,2001,7/29/2002,A,82,,,Grace Bhatt,9,Golden Creations,6.9,4.3,15.62,62.5,Yes,3
JHS04824,Dark Storm 2,Movie,Reality,Game Show,Telugu,India,1996,1/23/2018,U,141,,,Seo-yeon Taylor,10,Skyline Productions,4.7,3.7,15.23,46.8,No,0
JHS09594,Frozen Promise 4,Movie,Documentary,Science Doc,Bengali,India,2006,12/4/2008,U/A 16+,104,,,Harper Lee,19,Horizon Productions,4.9,3.5,43,39.5,Yes,2
JHS05923,Midnight Frontier 2,,Crime,Police Procedural,Telugu,India,2005,2/25/2006,U/A 13+,198,,,Jisoo Sharma,2,Pioneer Works,6.8,4.3,133.93,63,No,2
JHS03379,Rebellion of Rebellion,TV Show,Drama,Coming of Age,English,Australia,1995,8/25/2003,U/A 13+,,2,27,Lucas Mehta,3,Emerald Studios,6.3,4.2,42.19,39.1,Yes,5
JHS07261,Odyssey Beyond the Voyage,TV Show,Documentary,Nature,Hindi,India,1998,1/10/1998,U/A 16+,,4,71,Anjali Choi,15,Crimson Pictures,7.7,4.4,39.83,,Yes,3
JHS02976,Reckoning: Silent Horizon,TV Show,Romance,Teen Romance,English,UK,2017,9/4/2019,,,8,134,Seo-yeon Williams,3,Cobalt Motion Pictures,6.3,4.2,145.52,50.9,Yes,2
JHS07808,Flame: Shattered Fortress,Movie,Sports,Boxing,English,USA,2008,2/9/2009,,122,,,Neha Pillai,4,Aurora Motion Pictures,8.4,4.7,20.64,91.4,No,1
JHS00823,Shadows: Ancient Empire,Movie,Sports,Cricket Drama,Marathi,India,1993,4/18/1997,U/A 13+,74,,,Hiroshi Pillai,13,Golden Entertainment,6.3,4.3,12.87,64.3,No,3
JHS07281,Restless River 2,Movie,Thriller,Action Thriller,Tamil,Canada,2009,11/13/2011,U/A 7+,158,,,Emily Bennett,9,Crescent Studios,5.1,3.6,26.55,51.3,No,0
JHS05712,The Rising Horizon 4,TV Show,Adventure,Road Trip,Telugu,India,2012,5/31/2014,A,,9,142,Suresh Bose,17,Silver Vision,6.8,4.3,74.12,73.1,Yes,2
JHS01006,Iron Frontier,Movie,Comedy,Dark Comedy,Telugu,India,2008,5/6/2013,U,103,,,James Desai,19,Crimson Motion Pictures,5.7,3.9,73.34,45.4,Yes,1
JHS04293,Last Mirage,Movie,Documentary,Political Doc,Tamil,India,2000,6/30/2003,U/A 7+,106,,,Mason Menon,20,Maple Films,7.8,4.7,21.26,66,No,5
JHS09362,Untold Frontier 3,Movie,Reality,Survival Reality,English,USA,2025,1/4/2025,U,204,,,Karan Bennett,7,Titan Pictures,6.7,3.8,1.58,50.3,No,4
JHS02654,The Silent Circle 3,Movie,History,Ancient Civilization,Bengali,India,2023,2/10/2023,U/A 7+,123,,,Neha Bailey,3,Aurora Studios,,4,32,58,Yes,2
JHS06698,Warriors: Solitary Journey,Movie,Romance,Historical Romance,Hindi,India,2021,10/12/2021,U/A 7+,101,,,Meera Bhatt,11,Orbit Pictures,7.3,4.4,27.21,64.9,No,4
JHS08335,The Dark Rebellion 3,Movie,,Cyberpunk,,India,1993,2/12/1995,U/A 16+,111,,,Rajesh Chopra,2,Golden Motion Pictures,4.4,3.5,51.84,35,Yes,1
JHS08180,Iron Voyage 3,Movie,Sports,Sports Documentary,Hindi,India,2011,12/31/2025,U/A 7+,205,,,Liam Nair,6,Phoenix Vision,7.8,4.4,92.1,73.4,No,3
JHS07663,Silver Shadows 6,TV Show,Comedy,Stand-up Special,English,India,2017,1/24/2020,U/A 16+,,2,36,Mia Tanaka,16,Lotus Productions,9.8,4.6,27.2,,Yes,4
JHS09742,The Vanishing Alliance 2,Movie,Kids,Animated Kids,Bengali,India,2022,,A,111,,,Aarav Smith,19,Aurora Films,4,3.5,82.29,44.9,Yes,3
JHS06954,Dark River 2,Movie,Adventure,Survival,Bengali,India,2025,4/13/2025,U/A 13+,213,,,Chloe Anderson,6,Cobalt Productions,7.1,4.4,31.59,69.3,No,2
JHS06337,The Solitary Flame 3,TV Show,Crime,Serial Killer,English,South Korea,2022,2/26/2022,U,,6,117,Vikram Taylor,12,Aurora Productions,5.2,3.8,13.43,56.4,No,1
JHS07553,Symphony Tales of the River,Movie,Thriller,Techno Thriller,Marathi,,2016,7/25/2020,,96,,,Liam Kulkarni,8,Vertex Pictures,7,4.1,80.8,60.9,No,4
JHS00627,Voyage: Iron Vendetta,Movie,Drama,Medical Drama,English,UK,2022,2/10/2023,U/A 7+,180,,,Minho Roberts,18,,7.4,4.6,66.29,67.3,No,3
JHS06371,The Distant Flame 2,Movie,Fantasy,Sword and Sorcery,Hindi,India,2011,5/5/2012,U/A 16+,98,,,Ella Bailey,3,Titan Pictures,,4.7,53.82,85.4,No,3
JHS01365,Legacy Beyond the Alliance,TV Show,Fantasy,Fairy Tale,Hindi,India,2021,3/24/2022,U/A 16+,,10,143,Pooja Reddy,5,Summit Entertainment,7.9,4.7,34.21,74.1,Yes,3
JHS03830,The Silver Storm,TV Show,Action,Spy Action,Bengali,India,2010,12/31/2025,U/A 16+,,4,77,Rajesh Collins,9,Orbit Productions,8.6,4.4,20.88,75.1,Yes,3
JHS09437,The Midnight Rebellion 2,Movie,,Parenting Drama,Malayalam,India,2019,8/23/2021,U/A 16+,177,,,Pooja Clark,10,Cobalt Productions,,4.9,53.19,83.8,No,5
JHS00024,Crimson Flame,Movie,,Supernatural Horror,Hindi,India,2022,11/26/2022,U,79,,,Ravi Brown,4,Phoenix Films,6.8,4.3,107.76,66.7,No,3
JHS09347,The Frozen Journey 4,Movie,Horror,Ghost Story,English,USA,1990,8/8/1992,U/A 13+,83,,,Isha Collins,16,Vertex Films,7.5,4.5,60.66,73,No,2
JHS09927,Circle Beyond the Empire,TV Show,Comedy,Romantic Comedy,Kannada,India,1995,11/18/1995,U/A 13+,,4,82,Olivia Sato,20,Phoenix Films,4.7,,31.81,47.8,No,3
JHS01944,Iron Flame,Movie,Sci-Fi,Alien Invasion,Telugu,India,1994,6/18/2000,U,184,,,Rohan Hughes,16,Blue Productions,7.6,4.3,47.63,70.4,No,2
JHS08898,Whisper Tales of the Secret 2,Movie,Kids,Animated Kids,Hindi,India,2010,6/18/2012,U/A 7+,186,,,Jason Smith,4,Falcon Media,5,3.8,21.2,35.2,Yes,1
JHS04527,Odyssey and the Legacy,Movie,Action,Spy Action,Hindi,India,2015,12/19/2015,U/A 16+,203,,,Sanjay Bennett,9,Emerald Films,9.1,5,10.46,87.6,No,3
JHS00721,Promise of Vendetta,Movie,Sci-Fi,Dystopian,Hindi,India,1999,9/12/2004,U/A 16+,129,,,Priya Gupta,9,Starlight Entertainment,4.7,3.5,9.27,36,No,4
JHS02844,Promise: Midnight Reckoning,Movie,Animation,3D Animation,English,UK,2006,7/21/2009,U/A 13+,194,,,Lucas Rao,17,Orbit Pictures,5.5,4.1,48.98,52.5,No,6
JHS07499,Secret Legend of the Reckoning,,Adventure,Expedition,Marathi,India,2000,3/6/2011,U/A 13+,98,,,Suresh Chopra,13,Maple Productions,9.4,4.9,62.84,81.7,No,5
JHS03947,Vanishing Symphony 2,Movie,Thriller,Survival Thriller,English,Canada,1993,6/10/1996,U,198,,,Rajesh Verma,4,Zenith Productions,4.9,3.7,93.67,35,No,0
JHS05775,Endless Odyssey 4,TV Show,Kids,Adventure Kids,Tamil,India,2005,3/2/2009,U/A 7+,,9,189,Ava Hughes,12,Royal Media,9.5,5,83.05,91.8,No,8
JHS06412,Midnight Kingdom 4,Movie,Fantasy,Fairy Tale,Hindi,India,1996,4/20/2006,U/A 7+,192,,,Meera Watanabe,20,Ridge Vision,5.1,3.7,5.94,35,No,2
JHS09933,Last Reckoning 3,Movie,Romance,Historical Romance,English,UK,2013,5/15/2013,U/A 13+,192,,,Jason Choi,6,Titan Entertainment,4.6,3.7,55.14,44,No,0
JHS02878,Eternal Horizon,Movie,Kids,Preschool,Hindi,India,2014,7/18/2017,A,80,,,Mason Bennett,18,Horizon Motion Pictures,5.3,3.8,46.19,40,No,2
JHS05402,The Crimson Horizon 3,Movie,Drama,Family Drama,Malayalam,India,,9/26/2015,U/A 13+,216,,,Jisoo Wright,5,Amber Pictures,5.3,3.9,4.91,51.6,No,5
JHS04168,The Wild Alliance 5,Movie,Mystery,Conspiracy,Hindi,India,1990,3/5/1992,U/A 7+,130,,,Isha Lee,20,Skyline Vision,4,3.6,18.85,38,Yes,2
JHS03910,Untold Kingdom 2,Movie,Romance,Second Chance Romance,English,USA,2002,7/23/2003,U/A 16+,164,,,Laura Park,3,Falcon Studios,4.3,3.5,39.72,37.2,No,3
JHS01211,The Fading Legacy 2,Movie,Fantasy,,Marathi,India,2013,1/5/2018,U/A 13+,137,,,Emily Gupta,16,Horizon Productions,5.9,4,43.36,,No,4
JHS06244,Odyssey in the Legacy,Movie,Mystery,Missing Person,Kannada,India,2014,12/27/2015,A,214,,,Nikhil Choi,19,Aurora Entertainment,4.9,3.6,60.73,51.6,No,3
JHS00179,The Forgotten Odyssey,Movie,Sci-Fi,Alien Invasion,Telugu,India,2015,4/18/2016,A,185,,,Lucas Bailey,7,Nova Studios,9.6,4.8,12.56,91.1,No,2
JHS09091,The Dark Throne 4,TV Show,Romance,Teen Romance,Telugu,India,2017,7/26/2021,U/A 13+,,6,51,James Cook,,Emerald Films,6.9,4.3,15.65,60,No,1
JHS09963,Flame: Scarlet Path,TV Show,Mystery,Conspiracy,Hindi,India,2013,1/22/2021,U/A 7+,,6,91,Jisoo Desai,2,Blue Productions,6.3,4.3,69.85,54.1,No,3
JHS00620,Shadows Tales of the Vendetta,TV Show,Mystery,Missing Person,English,Japan,2004,6/4/2011,U/A 16+,,1,19,Rajesh Roberts,3,Vertex Pictures,5,3.5,23.78,48.2,No,2
JHS07996,Burning Alliance 4,Movie,Animation,Anime Action,Marathi,India,2009,5/12/2009,A,182,,,Liam Malhotra,11,Coral Vision,5.5,3.9,65.92,46,No,1
JHS02624,Sacred Promise 3,TV Show,Mystery,Supernatural Mystery,Hindi,India,2008,5/28/2020,U,,8,176,Varun Taylor,15,Echo Studios,7.7,4.4,46.29,79.5,No,5
JHS02561,Iron Path 2,TV Show,Family,Holiday Special,Marathi,India,2019,4/22/2021,U/A 16+,,11,239,Nikhil Park,18,Amber Films,9.1,5,122.94,80.1,No,0
JHS08734,The Frozen Mirage 2,Movie,Mystery,Supernatural Mystery,English,UK,1990,10/22/2007,A,139,,,Nikhil Collins,20,Starlight Productions,6.1,4.1,91.98,53.4,No,3
JHS08674,Forgotten Fortress,TV Show,,War Action,Telugu,India,2025,1/19/2025,U,,1,10,Priya Roberts,,Crimson Productions,,4.2,55.04,58.2,No,2
JHS04190,Solitary Path 2,Movie,Comedy,Sitcom,Marathi,India,2003,12/8/2010,U/A 13+,164,,,Arjun Kulkarni,2,Vertex Motion Pictures,6.6,4.1,44.63,55.3,No,5
JHS00311,,Movie,Adventure,Expedition,English,UK,1994,7/30/1997,U/A 7+,174,,,Suresh Anderson,19,Horizon Works,4.5,3.7,11.6,35,Yes,0
JHS06907,Untold Voyage 4,Movie,Sports,Boxing,English,Canada,2007,3/7/2010,,185,,,Priya Murphy,6,Falcon Studios,6,3.8,22.08,68,Yes,3
JHS04239,The Last Circle,Movie,Comedy,Sitcom,Marathi,India,1999,9/28/2001,U,129,,,Daniel Kapoor,16,Vivid Entertainment,7.7,4.4,23.16,71.9,No,6
JHS08891,Endless Labyrinth 3,,,Adventure Kids,Telugu,India,2010,6/25/2011,U/A 16+,125,,,Rohan Mehta,4,Cobalt Studios,5,3.6,37.77,35,No,1
JHS09134,Endless Dreams 5,Movie,Comedy,Satire,Tamil,India,2013,2/27/2013,U/A 7+,128,,,Priya Bose,19,Falcon Films,8.1,4.5,28.97,78.2,No,3
JHS09922,The Last Echo 4,Movie,Reality,Cooking Show,Kannada,,1991,12/30/2004,U,143,,,Lucas Evans,3,Skyline Productions,8.7,,65.28,76,Yes,5
JHS03772,Warriors of Flame,Movie,Thriller,Survival Thriller,Bengali,India,2015,1/5/2017,A,94,,,Kenji Singh,6,,5.4,3.7,30.29,46.6,No,1
JHS01933,The Crimson Promise 2,Movie,Animation,Anime,English,UK,2011,4/1/2011,U/A 13+,191,,,Jisoo Walker,2,Horizon Creations,6.8,4.4,19.45,73.4,No,1
JHS03036,Frozen Labyrinth 2,TV Show,Adventure,Survival,Kannada,India,2016,6/6/2017,U/A 7+,,8,,Laura Park,9,Amber Motion Pictures,6.9,4.2,24.93,55.2,No,1
JHS07253,Dreams Rise of the Promise,Movie,Mystery,,Hindi,India,1995,5/15/1995,U/A 7+,101,,,Isha Verma,18,Horizon Works,9.6,5,118.74,86,No,4
JHS07461,Broken Secret 2,Movie,Sci-Fi,Cyberpunk,Bengali,UK,2005,3/12/2008,U/A 16+,205,,,Rajesh Evans,12,Amber Works,6.6,4.4,20.06,64.6,No,4
JHS08939,Fortress of Shadows,TV Show,Romance,Teen Romance,English,USA,2014,4/6/2019,U/A 7+,,3,42,Sarah Walker,9,Phoenix Vision,5.2,3.7,26.63,49.9,No,3
JHS07507,,TV Show,Sports,Underdog Sports,Telugu,India,2019,10/15/2020,U/A 16+,,7,83,Divya Edwards,10,Starlight Media,9.2,4.7,61.4,76.6,,2
JHS09819,Forgotten Fortress 2,Movie,Family,Family Adventure,Telugu,India,2025,2/5/2025,U/A 16+,211,,,Meera Khan,12,Maple Creations,4.2,3.5,27.4,36,Yes,2
JHS09604,Rising Vendetta 8,Movie,Action,Martial Arts,Hindi,India,1997,10/25/2002,U/A 13+,108,,,Harper Roberts,17,Lotus Media,4.2,3.7,81.28,35,No,0
JHS00041,Ancient Promise,TV Show,Horror,Ghost Story,English,India,2014,12/2/2016,U/A 13+,,2,35,Jisoo Evans,3,Coral Films,8.5,4.6,54.64,75.9,No,1
JHS05982,The Scarlet Echo 2,Movie,Action,Superhero,Hindi,,2021,3/16/2021,U/A 16+,72,,,Sophie Bhatt,20,Vertex Productions,6.2,3.7,49.85,57.7,No,3
JHS00827,Dreams of the Storm,Movie,,Period Drama,Hindi,India,2024,12/31/2025,U,211,,,James Chopra,20,Cobalt Vision,5.2,4.1,48.09,55.9,Yes,1
JHS04814,Warriors of Secret,Movie,Mystery,Conspiracy,Tamil,USA,1990,2/6/2005,A,208,,,Mason Sato,16,Prism Vision,5.6,3.9,27.98,59,No,3
JHS06021,Silent Dreams,Movie,History,Historical Drama,Telugu,India,2013,10/7/2019,U/A 16+,197,,,Jason Johnson,16,Prism Films,6,4,8.64,56.1,Yes,0
JHS03133,Last Voyage 2,Movie,Romance,Teen Romance,Hindi,India,2017,3/26/2017,U/A 16+,147,,,Aarav Chopra,9,Blue Vision,4.1,3.5,87.46,35,Yes,3
JHS08259,The Shattered River 3,Movie,Crime,Gangster,Malayalam,India,2003,3/24/2009,U/A 13+,90,,,Harper Johnson,,Emerald Media,6.1,4.1,90.2,61.7,No,1
JHS08638,Fading Reckoning 2,Movie,Thriller,Political Thriller,Hindi,India,2018,2/3/2019,U/A 7+,183,,,Emily Roberts,3,Crescent Creations,7.2,4.1,100.04,66.6,No,3
JHS08713,Secret: Fading Promise,Movie,Horror,Supernatural Horror,Hindi,India,2009,4/20/2009,U/A 7+,109,,,Neha Hughes,7,Starlight Media,5.8,4.1,26.62,49.2,No,5
JHS08577,Rebellion of Whisper,Movie,Action,Action Comedy,Telugu,India,1999,,U,158,,,Neha Jung,5,Crimson Films,8.9,4.8,124.32,80.6,No,
JHS08893,Bright Odyssey 4,TV Show,Comedy,,Marathi,India,1994,5/26/2005,U,,8,91,Priya Lee,6,Orbit Studios,4.2,3.6,27.29,47.6,Yes,2
JHS09914,The Broken Flame 3,TV Show,Drama,Social Drama,Kannada,India,2008,1/1/2010,A,,12,251,Chloe Bailey,8,Maple Motion Pictures,7.6,4.4,210.9,56.2,Yes,9
JHS09874,The Wild Fortress 2,Movie,Drama,Medical Drama,Marathi,,1990,2/28/1996,U/A 13+,180,,,Rohan Pillai,13,Golden Media,5.3,3.8,104.37,54.4,No,4
JHS00528,Rising Odyssey 2,Movie,Thriller,Action Thriller,Telugu,India,2005,1/27/2005,U/A 16+,208,,,Priya Williams,13,Phoenix Works,8.6,4.9,148.9,75.9,No,0
JHS03490,The Rising Shadows 2,,Drama,Medical Drama,Hindi,India,2020,2/19/2020,U,204,,,Jason Wilson,4,Coral Pictures,7.7,4.5,55.97,76.4,Yes,3
JHS06150,Echo Beyond the Voyage,Movie,Reality,Survival Reality,English,USA,1993,12/10/1998,U,161,,,Liam Clark,10,Crimson Entertainment,5.4,3.7,36.93,49.4,,
JHS03296,The Shattered Rebellion,Movie,Family,Family Fantasy,Marathi,India,2009,3/22/2018,U,98,,,Ella Johnson,18,Crescent Works,4.7,3.7,8.66,44.9,No,3
JHS05754,The Broken Odyssey,Movie,Animation,Animated Fantasy,Hindi,India,1990,6/3/2006,U/A 7+,156,,,Hiroshi Tanaka,19,Maple Motion Pictures,7.9,4.7,9.96,69.6,No,5
JHS02319,The Ancient Storm,Movie,Kids,Adventure Kids,Marathi,India,2013,4/30/2013,U/A 7+,102,,,Varun Murphy,2,Vertex Productions,4.7,3.7,85.54,38,No,3
JHS06044,River of the River,Movie,Reality,Cooking Show,Tamil,India,2001,12/1/2006,,214,,,Ava Bailey,13,Blue Works,9,4.7,11.51,92.1,No,6
JHS02692,Frontier Beyond the Legacy,Movie,Comedy,Sitcom,English,Australia,2009,9/11/2012,U,169,,,Daniel Hughes,2,Cobalt Media,4.5,3.7,60.05,36.9,Yes,0
JHS06279,The Golden Reckoning 3,Movie,Drama,Legal Drama,English,UK,1998,9/30/2003,U/A 7+,133,,,Aarav Hughes,15,Cobalt Entertainment,4.8,3.5,47.68,44.7,No,5
JHS04449,Kingdom of Fortress,Movie,Drama,Legal Drama,Bengali,India,2010,6/18/2014,U,105,,,Liam Hughes,9,Horizon Entertainment,4.7,3.5,26.73,48.5,No,3
JHS00895,The Lost Secret,TV Show,Family,Family Comedy,Bengali,India,2025,2/17/2025,U/A 7+,,6,135,Mason Evans,6,Horizon Films,6.8,4.2,31.79,48.6,No,2
JHS04586,Silver Horizon 2,Movie,Mystery,Missing Person,English,USA,2021,4/19/2022,U,180,,,Meera Desai,4,Falcon Studios,4.6,3.8,28.44,42.1,No,0
JHS04621,The Sacred Kingdom 2,Movie,Crime,Heist,English,,2005,1/17/2017,U/A 13+,211,,,Meera Mehta,9,Blue Films,6.7,4.2,99.73,66.8,No,3
JHS03972,The Rising Storm,Movie,Adventure,Road Trip,Bengali,India,2006,8/26/2021,U/A 16+,190,,,Do-yun Hughes,6,Emerald Motion Pictures,9.6,5,30.05,92.6,Yes,4
JHS09088,Radiant Horizon 2,Movie,History,Historical Drama,Hindi,India,2008,3/11/2009,U,149,,,Michael Murphy,4,Skyline Pictures,7,4.4,10.95,61,No,4
JHS00911,,Movie,Drama,Medical Drama,Hindi,India,1993,12/5/1994,U/A 13+,148,,,Harper Walker,8,Nova Studios,,4.1,19.33,63.5,No,6
JHS02542,,TV Show,Mystery,Detective,Hindi,,2020,5/16/2020,U/A 13+,,1,22,Sophie Iyer,16,Zenith Vision,,4.8,34.94,81.4,No,4
JHS02006,Legacy Beyond the Mirage,Movie,Mystery,Psychological Mystery,Bengali,India,2014,2/4/2020,U/A 13+,95,,,Varun Bose,18,Ridge Vision,6.7,4.2,121.33,60.8,No,2
JHS04600,Labyrinth Legend of the Path,TV Show,Thriller,Action Thriller,English,USA,2023,4/7/2023,U/A 13+,,8,79,Minho Pillai,5,Blue Studios,4.7,3.5,76.59,48.1,No,0
JHS00559,Whisper Tales of the River,Movie,Drama,Social Drama,Kannada,India,1990,11/3/2018,U/A 7+,116,,,Minho Park,12,Silver Studios,5.3,4.1,39,56.1,No,1
JHS00125,Vendetta: Dark Chronicles,Movie,Kids,Educational,Hindi,India,2025,2/17/2025,U/A 13+,192,,,Ravi Taylor,20,Crimson Media,9.6,5,76.54,88.3,Yes,5
JHS01471,The Endless Shadows 2,Movie,Kids,Musical Kids,English,UK,2022,,U/A 7+,84,,,Mason Taylor,11,Coral Studios,7.7,4.3,8.99,74.1,No,3
JHS05650,Lost Frontier 2,Movie,Adventure,Expedition,Hindi,India,1995,6/10/2023,A,118,,,Laura Mehta,6,Cobalt Media,8.4,4.9,69.02,75.3,No,3
JHS05381,Whisper in the Frontier,Movie,Drama,Coming of Age,English,Australia,2013,11/27/2019,U,102,,,Nikhil Rao,2,Ridge Productions,5.8,3.9,63.3,58.4,Yes,3
JHS09865,Dreams of the Path,Movie,Crime,Organized Crime,Kannada,India,2020,4/16/2020,U/A 7+,94,,,Daniel Bhatt,10,Falcon Entertainment,5.3,3.7,26.24,48.3,No,4
JHS07428,Silver Voyage 8,Movie,Action,Spy Action,Kannada,India,1993,4/18/2000,U/A 7+,156,,,Minho Rivera,17,Cobalt Studios,7.4,4.7,91.27,71.1,No,5
JHS05191,Vendetta: Eternal Path,TV Show,Animation,Cartoon Comedy,Bengali,India,2004,1/28/2005,U,,6,,Ava Bose,6,Vertex Productions,7.3,4.3,43.01,62.8,No,2
